Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getNumberType",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,1,,1,,11,11,,3,,3,,2,0,7,4,4,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getNumberTypeHelper_",,,,,,,,,,,,,,,,,,,,,,,,,,,53,,53,,3,,3,,47,47,,3,,3,,14,1,29,2,2,,27,27,,14,14,15,14,,,,,3,,14,14,15,14
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getRegionCodeForCountryCode",,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,1,,1,,7,7,,1,,1,,1,0,3,2,2,,1,1,,2,2,2,1,,,,,0,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getRegionCodeForNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,1,,1,,17,17,,2,,2,,4,1,10,3,3,,7,7,,4,4,4,4,,,,,1,,4,4,4,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getRegionCodeForNumberFromRegionList_",,,,,,,,,,,,,,,,,,,,,,,,,,,26,,26,,1,,1,,18,18,,7,,7,,5,1,13,5,5,,8,8,,5,5,5,5,,,,,3,,5,5,5,5
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getRegionCodesForCountryCode",,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,1,,1,,6,6,,1,,1,,1,0,3,2,2,,1,1,,2,2,2,1,,,,,0,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getSupportedCallingCodes",,,,,,,,,,,,,,,,,,,,,,,,,,,11,,11,,0,,0,,11,11,,0,,0,,1,0,5,3,3,,2,2,,1,1,1,1,,,,,0,,2,2,2,2
Unnamed Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getSupportedCallingCodes.(unnamed_function_4)",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getSupportedGlobalNetworkCallingCodes",,,,,,,,,,,,,,,,,,,,,,,,,,,11,,11,,0,,0,,11,11,,0,,0,,1,0,7,4,4,,3,3,,1,1,1,1,,,,,0,,3,3,3,3
Unnamed Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getSupportedGlobalNetworkCallingCodes.(unnamed_function_3)",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Unnamed Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getSupportedGlobalNetworkCallingCodes.callingCodesAsStrings.(unnamed_function_2)",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getSupportedRegions",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,7,7,,0,,0,,1,0,4,2,2,,2,2,,1,1,1,1,,,,,0,,2,2,2,2
Unnamed Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getSupportedRegions.(unnamed_function_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getSupportedTypesForNonGeoEntity",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,0,,0,,9,9,,2,,2,,2,0,5,2,2,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getSupportedTypesForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,0,,0,,9,9,,1,,1,,2,0,4,1,1,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.hasFormattingPatternForNumber_",,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,1,,1,,14,14,,5,,5,,2,0,9,6,6,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.hasValidCountryCallingCode_",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,1,,1,,5,5,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isAlphaNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,12,,0,,0,,10,10,,2,,2,,2,0,6,2,2,,4,4,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isNANPACountry",,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,1,,1,,7,7,,0,,0,,1,0,2,1,1,,1,1,,1,1,2,1,,,,,0,,1,1,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isNationalNumberSuffixOfTheOther_",,,,,,,,,,,,,,,,,,,,,,,,,,,13,,13,,1,,1,,9,9,,3,,3,,1,0,4,3,3,,1,1,,1,1,2,1,,,,,0,,1,1,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isNumberGeographical",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,12,,1,,1,,10,10,,1,,1,,1,0,3,2,2,,1,1,,1,1,4,1,,,,,0,,1,1,4,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isNumberMatch",,,,,,,,,,,,,,,,,,,,,,,,,,,116,,116,,2,,2,,86,86,,28,,28,,46,2,49,9,9,,40,40,,18,18,22,18,,,,,5,,18,18,22,18
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isNumberMatchingDesc_",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,0,,0,,11,11,,4,,4,,2,0,5,2,2,,3,3,,2,2,3,1,,,,,1,,2,2,3,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isPossibleNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,0,,0,,8,8,,1,,1,,1,0,3,2,2,,1,1,,1,1,2,1,,,,,0,,1,1,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isPossibleNumberForType",,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,0,,0,,8,8,,1,,1,,1,0,3,2,2,,1,1,,1,1,2,1,,,,,0,,1,1,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isPossibleNumberForTypeWithReason",,,,,,,,,,,,,,,,,,,,,,,,,,,27,,27,,1,,1,,13,13,,13,,13,,2,0,8,5,5,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isPossibleNumberString",,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,1,,1,,8,8,,0,,0,,2,0,4,1,1,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isPossibleNumberWithReason",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isValidNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,4,4,,1,,1,,1,0,3,2,2,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isValidNumberForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,2,,2,,15,15,,5,,5,,2,0,7,4,4,,3,3,,2,2,4,1,,,,,1,,2,2,4,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.isValidRegionCode_",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,1,,1,,6,6,,8,,8,,1,0,2,1,1,,1,1,,1,1,3,1,,,,,0,,1,1,3,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.maybeExtractCountryCode",,,,,,,,,,,,,,,,,,,,,,,,,,,91,,91,,3,,3,,66,66,,22,,22,,73,2,38,12,12,,26,26,,12,12,14,8,,,,,5,,12,12,14,8
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.maybeGetFormattedExtension_",,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,1,,1,,19,19,,0,,0,,4,1,8,1,1,,7,7,,4,4,5,4,,,,,3,,4,4,5,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.maybeStripExtension",,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30,,1,,1,,20,20,,9,,9,,4,1,12,5,5,,7,7,,4,4,6,4,,,,,3,,4,4,6,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.maybeStripInternationalPrefixAndNormalize",,,,,,,,,,,,,,,,,,,,,,,,,,,27,,27,,0,,0,,21,21,,6,,6,,3,0,12,3,3,,9,9,,4,4,4,3,,,,,1,,4,4,4,3
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.maybeStripNationalPrefixAndCarrierCode",,,,,,,,,,,,,,,,,,,,,,,,,,,74,,74,,0,,0,,52,52,,22,,22,,8,1,30,12,12,,18,18,,8,8,18,6,,,,,3,,8,8,18,6
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.parse",,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,0,,0,,4,4,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.parseAndKeepRawInput",,,,,,,,,,,,,,,,,,,,,,,,,,,11,,11,,1,,1,,10,10,,0,,0,,3,0,5,1,1,,4,4,,3,3,4,3,,,,,2,,3,3,4,3
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.parseHelper_",,,,,,,,,,,,,,,,,,,,,,,,,,,135,,135,,7,,7,,101,101,,27,,27,,30720,4,61,15,15,,46,46,,20,20,25,11,,,,,3,,20,20,25,11
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.parsePrefixAsIdd_",,,,,,,,,,,,,,,,,,,,,,,,,,,27,,27,,1,,1,,22,22,,4,,4,,4,1,13,5,5,,8,8,,4,4,6,4,,,,,3,,4,4,6,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.prefixNumberWithCountryCallingCode_",,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,1,,1,,19,19,,0,,0,,4,1,6,1,1,,5,5,,5,2,5,1,,,,,1,,5,2,5,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.rawInputContainsNationalPrefix_",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,1,,1,,15,15,,6,,6,,3,0,7,2,2,,5,5,,3,3,3,3,,,,,2,,3,3,3,3
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.testNumberLengthForType_",,,,,,,,,,,,,,,,,,,,,,,,,,,83,,83,,3,,3,,54,54,,26,,26,,25,1,28,7,7,,21,21,,13,13,13,8,,,,,4,,13,13,13,8
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.testNumberLength_",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.truncateTooLongNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,1,,1,,19,19,,2,,2,,3,0,12,3,3,,9,9,,4,4,5,4,,,,,2,,4,4,5,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.setItalianLeadingZerosForPhoneNumber_",,,,,,,,,,,,,,,,,,,,,,,,,,,16,,16,,0,,0,,14,14,,2,,2,,5,1,8,2,2,,6,6,,4,4,6,1,,,,,2,,4,4,6,1
Public Function,"i18n.phonenumbers.ShortNumberInfo",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,3,3,,4,,4,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.connectsToEmergencyNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.getExampleShortNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,12,,0,,0,,12,12,,0,,0,,3,0,8,3,3,,5,5,,3,3,4,3,,,,,1,,3,3,4,3
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.getExampleShortNumberForCost",,,,,,,,,,,,,,,,,,,,,,,,,,,27,,27,,0,,0,,25,25,,2,,2,,9,1,16,4,4,,12,12,,6,4,8,3,,,,,1,,6,4,8,3
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.getExpectedCost",,,,,,,,,,,,,,,,,,,,,,,,,,,34,,34,,0,,0,,33,33,,1,,1,,9,1,21,6,6,,15,15,,9,6,9,8,,,,,3,,9,6,9,8
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.getExpectedCostForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,34,,34,,1,,1,,32,32,,1,,1,,8,1,19,4,4,,15,15,,8,8,8,8,,,,,1,,8,8,8,8
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.getMetadataForRegion_",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,0,,0,,21,21,,2,,2,,4,1,13,4,4,,9,9,,4,4,4,4,,,,,2,,4,4,4,4
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.getNationalSignificantNumber_",,,,,,,,,,,,,,,,,,,,,,,,,,,19,,19,,0,,0,,13,13,,6,,6,,3,0,7,2,2,,5,5,,3,3,5,3,,,,,1,,3,3,5,3
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.getRegionCodeForShortNumberFromRegionList_",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,18,,0,,0,,18,18,,0,,0,,5,1,12,4,4,,8,8,,5,5,6,5,,,,,2,,5,5,6,5
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.getRegionCodesForCountryCode_",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,0,,6,6,,0,,0,,1,0,3,2,2,,1,1,,2,2,2,1,,,,,0,,2,2,2,1
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.getSupportedRegions",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,7,7,,0,,0,,1,0,4,2,2,,2,2,,1,1,1,1,,,,,0,,2,2,2,2
Unnamed Function,"i18n.phonenumbers.ShortNumberInfo.prototype.getSupportedRegions.(unnamed_function_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.isCarrierSpecific",,,,,,,,,,,,,,,,,,,,,,,,,,,11,,11,,0,,0,,11,11,,0,,0,,1,0,6,5,5,,1,1,,1,1,2,1,,,,,0,,1,1,2,1
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.isCarrierSpecificForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,0,,0,,10,10,,0,,0,,2,0,6,3,3,,3,3,,2,2,3,1,,,,,1,,2,2,3,1
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.isEmergencyNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.isPossibleShortNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,18,,0,,0,,18,18,,0,,0,,5,1,12,6,6,,6,6,,4,4,4,4,,,,,2,,4,4,4,4
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.isPossibleShortNumberForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,13,,13,,0,,0,,13,13,,0,,0,,3,0,8,3,3,,5,5,,3,3,3,3,,,,,1,,3,3,3,3
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.isSmsServiceForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,0,,0,,10,10,,0,,0,,2,0,6,3,3,,3,3,,2,2,3,1,,,,,1,,2,2,3,1
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.isValidShortNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,14,,14,,0,,0,,11,11,,3,,3,,2,0,6,3,3,,3,3,,2,2,3,1,,,,,1,,2,2,3,1
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.isValidShortNumberForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,18,,0,,0,,18,18,,0,,0,,4,1,12,5,5,,7,7,,4,4,4,4,,,,,1,,4,4,4,4
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.matchesEmergencyNumberHelper_",,,,,,,,,,,,,,,,,,,,,,,,,,,28,,28,,1,,1,,27,27,,0,,0,,3,0,12,7,7,,5,5,,3,3,7,3,,,,,1,,3,3,7,3
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.matchesPossibleNumberAndNationalNumber_",,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,0,,0,,9,9,,0,,0,,2,0,4,1,1,,3,3,,2,2,3,1,,,,,1,,2,2,3,1
Public Function,"i18n.phonenumbers.ShortNumberInfo.prototype.regionDialingFromMatchesNumber_",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,0,,6,6,,0,,0,,1,0,3,2,2,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
File,"javascript\build.xml",0,0,0,0,145,10,135,0,,,0,,,0,,0,,,,,,,,,,,145,0,0,0,10,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0,0,0,0
File,"javascript\i18n\phonenumbers\asyoutypeformatter.js",3,3,3,2,68,3,37,27,,,0,,,27,,26,,,,,,,,,,,1091,0,1091,0,86,0,86,0,514,514,0,493,0,493,0,0,0,342,88,88,0,254,254,0,1,1,1,0,19,16,13,,4,0.96,88,85,107,53
File,"javascript\i18n\phonenumbers\asyoutypeformatter_test.html",1,1,1,1,39,3,1,16,,,0,,,1,,0,,,,,,,,,,,39,38,1,0,3,3,0,0,1,1,0,16,16,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,,0,16.00,1,1,1,1
File,"javascript\i18n\phonenumbers\asyoutypeformatter_test.js",1,1,1,1,69,3,58,7,,,0,,,34,,33,,,,,,,,,,,1209,0,1209,0,85,0,85,0,990,990,0,134,0,134,0,0,0,957,67,67,0,890,890,0,1,1,1,0,1,1,1,,0,0.14,34,34,34,33
File,"javascript\i18n\phonenumbers\demo-compiled.html",1,1,1,1,54,6,1,16,,,0,,,1,,0,,,,,,,,,,,54,54,1,0,6,6,0,0,1,1,0,16,16,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,,0,16.00,1,1,1,1
File,"javascript\i18n\phonenumbers\demo-compiled.js",3,3,4,1,10,0,9,0,,,0,,,145,,144,,,,,,,,,,,668,0,668,0,17,0,17,0,602,602,0,54,0,54,0,0,0,1061,257,257,0,804,804,0,1,1,1,0,22,22,14,,5,0.09,475,435,651,260
File,"javascript\i18n\phonenumbers\demo.html",1,1,1,1,65,6,2,16,,,0,,,1,,0,,,,,,,,,,,65,64,2,0,6,6,0,0,2,2,0,16,16,0,0,1,0,2,0,0,0,2,2,0,1,1,1,1,1,1,1,,0,8.00,1,1,1,1
File,"javascript\i18n\phonenumbers\demo.js",10,5,10,1,114,3,100,10,,,0,,,3,,2,,,,,,,,,,,194,0,194,0,8,0,8,0,157,157,0,29,0,29,0,0,0,110,19,19,0,91,91,0,1,1,1,0,17,14,1,,4,0.18,30,17,32,2
File,"javascript\i18n\phonenumbers\metadata.js",1,1,1,0,8358,4,8322,32,,,0,,,1,,0,,,,,,,,,,,8358,0,8358,0,4,0,4,0,8322,8322,0,32,0,32,0,0,0,3,0,0,0,3,3,0,1,1,1,0,1,1,0,,0,0.00,1,1,1,0
File,"javascript\i18n\phonenumbers\metadatafortesting.js",1,1,1,0,1094,4,1058,32,,,0,,,1,,0,,,,,,,,,,,1094,0,1094,0,4,0,4,0,1058,1058,0,32,0,32,0,0,0,3,0,0,0,3,3,0,1,1,1,0,1,1,0,,0,0.03,1,1,1,0
File,"javascript\i18n\phonenumbers\metadatalite.js",1,1,1,1,8358,4,8322,32,,,0,,,1,,0,,,,,,,,,,,8358,0,8358,0,4,0,4,0,8322,8322,0,32,0,32,0,1,0,3,0,0,0,3,3,0,1,1,1,1,1,1,1,,0,0.00,1,1,1,1
File,"javascript\i18n\phonenumbers\phonemetadata.pb.js",1,1,1,1,14,2,8,4,,,0,,,267,,266,,,,,,,,,,,2668,0,2668,0,562,0,562,0,1094,1094,0,1102,0,1102,0,0,0,835,274,274,0,561,561,0,1,1,1,0,2,2,1,,1,1.01,271,271,271,266
File,"javascript\i18n\phonenumbers\phonenumber.pb.js",1,1,1,1,14,2,8,4,,,0,,,51,,50,,,,,,,,,,,546,0,546,0,112,0,112,0,222,222,0,228,0,228,0,0,0,163,52,52,0,111,111,0,1,1,1,0,2,2,1,,1,1.03,52,52,52,50
File,"javascript\i18n\phonenumbers\phonenumberutil.js",3,3,4,2,73,4,39,30,,,0,,,96,,95,,,,,,,,,,,4664,0,4664,0,365,0,365,0,2082,2082,0,2284,0,2284,0,0,0,1065,330,330,0,735,735,0,1,1,1,0,20,20,18,,5,1.10,341,325,425,233
File,"javascript\i18n\phonenumbers\phonenumberutil_test.html",1,1,1,1,38,3,1,16,,,0,,,1,,0,,,,,,,,,,,38,37,1,0,3,3,0,0,1,1,0,16,16,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,,0,16.00,1,1,1,1
File,"javascript\i18n\phonenumbers\phonenumberutil_test.js",1,1,1,1,70,5,53,11,,,0,,,113,,112,,,,,,,,,,,4183,0,4183,0,408,0,408,0,3082,3082,0,693,0,693,0,0,0,1875,363,363,0,1512,1512,0,1,1,1,0,25,25,1,,1,0.22,156,156,156,112
File,"javascript\i18n\phonenumbers\regioncodefortesting.js",1,1,1,0,71,4,40,27,,,0,,,1,,0,,,,,,,,,,,71,0,71,0,4,0,4,0,40,40,0,27,0,27,0,0,0,2,0,0,0,2,2,0,1,1,1,0,1,1,0,,0,0.68,1,1,1,0
File,"javascript\i18n\phonenumbers\shortnumberinfo.js",2,2,3,2,43,2,27,14,,,0,,,24,,23,,,,,,,,,,,711,0,711,0,55,0,55,0,334,334,0,325,0,325,0,0,0,218,72,72,0,146,146,0,1,1,1,0,9,8,8,,3,0.97,70,65,85,60
File,"javascript\i18n\phonenumbers\shortnumberinfo_test.html",1,1,1,1,40,3,1,16,,,0,,,1,,0,,,,,,,,,,,40,39,1,0,3,3,0,0,1,1,0,16,16,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,,0,16.00,1,1,1,1
File,"javascript\i18n\phonenumbers\shortnumberinfo_test.js",1,1,1,1,29,1,25,2,,,0,,,29,,28,,,,,,,,,,,470,0,470,0,45,0,45,0,372,372,0,53,0,53,0,0,0,234,56,56,0,178,178,0,1,1,1,0,1,1,1,,0,0.14,29,29,29,28
File,"javascript\i18n\phonenumbers\shortnumbermetadata.js",1,1,1,0,3624,4,3588,32,,,0,,,1,,0,,,,,,,,,,,3624,0,3624,0,4,0,4,0,3588,3588,0,32,0,32,0,0,0,3,0,0,0,3,3,0,1,1,1,0,1,1,0,,0,0.01,1,1,1,0
Function,"l.prototype.a",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0,,0,,1,1,,0,,0,,3,0,6,1,1,,5,5,,3,3,3,1,,,,,2,,3,3,3,1
Function,"l.prototype.set",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0,,0,,1,1,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Function,"l.prototype.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0,,0,,1,1,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Function,"phoneNumberParser",,,,,,,,,,,,,,,,,,,,,,,,,,,122,,122,,1,,1,,118,118,,3,,3,,97,2,84,17,17,,67,67,,17,14,19,1,,,,,4,,17,14,19,1
Function,"t.prototype.add",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0,,0,,1,1,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Function,"t.prototype.clone",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0,,0,,1,1,,0,,0,,1,0,4,2,2,,2,2,,1,1,3,1,,,,,0,,1,1,3,1
Function,"t.prototype.get",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0,,0,,1,1,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Function,"t.prototype.has",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0,,0,,1,1,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Function,"t.prototype.set",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0,,0,,1,1,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFAR",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,0,,0,,14,14,,1,,1,,1,0,13,2,2,,11,11,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFARMobile",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,18,,0,,0,,17,17,,1,,1,,1,0,16,2,2,,14,14,,1,1,1,1,,,,,0,,1,1,1,1
