Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testCarrierSpecificShortNumbers()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,,,,0,,,,17,,,6,11,0,,,,10,4,1,7,12,6,,,6,,,4,4,5,1,0,,,,,0,,3,0,,,0.00,4,4,5,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testEmergency()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,21,,,,0,,,,21,,,6,15,0,,,,11,5,1,9,15,6,,,9,,,5,5,6,1,1,,,,,0,,3,0,,,0.00,5,5,6,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testEveryRegionHasAnExampleNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,2,3,0,,,,3,2,0,2,5,3,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testEveryRegionHasAnInvalidExampleNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,2,3,0,,,,3,2,0,2,5,3,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testEveryTypeHasAnExampleNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,0,,,,9,,,2,5,0,,,,3,3,0,3,7,3,,,4,,,3,3,3,3,1,,,,,1,,2,1,,,0.00,3,3,3,3
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testFixedLine()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,0,,,,7,,,3,5,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testGlobalNetworkNumbers()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,,,,0,,,,12,,,3,7,0,,,,9,3,0,5,9,3,,,6,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testMobile()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,0,,,,7,,,3,5,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testPager()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,2,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testPremiumRate()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,2,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testSharedCost()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,2,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testShortNumbersValidAndCorrectCost()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,36,,,,1,,,,35,,,8,26,0,,,,14,17,1,16,25,8,,,17,,,7,7,7,1,0,,,,,0,,4,0,,,0.00,7,7,7,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testSmsServiceShortNumbers()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,,,,0,,,,17,,,6,11,0,,,,10,4,1,7,12,6,,,6,,,4,4,5,1,0,,,,,0,,3,0,,,0.00,4,4,5,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testTollFree()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,2,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testUan()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,2,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testVoicemail()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,2,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ExampleNumbersTest.testVoip()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,2,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Interface,"com.google.i18n.phonenumbers.MetadataLoader",0,0,0,0,0,0,0,0,0,0,0,1,,0,0,,,,1,0,,,,1,1,0,0,0,1,,12,,,,0,,,,3,,,2,0,9,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,3.00,0,0,0,0
Public Abstract Method,"com.google.i18n.phonenumbers.MetadataLoader.loadMetadata(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,1,,,1,0,9,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,9.00,0,0,0,0
Class,"com.google.i18n.phonenumbers.MetadataManager",2,2,2,1,12,0,10,2,1,6,6,0,,7,10,,,,1,0,,,,8,8,5,3,0,0,,200,,,,20,,,,138,,,54,80,42,,,,,,,58,88,42,,,46,,,,,,,,5,5,5,1,,1,2,,0,0,0.30,20,20,20,8
Anonymous Class,"com.google.i18n.phonenumbers.MetadataManager.(Anon_1)",1,1,1,1,3,0,3,0,2,1,1,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,5,,,,0,,,,5,,,1,4,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.MetadataManager.(Anon_1).loadMetadata(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,0,2,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Constructor,"com.google.i18n.phonenumbers.MetadataManager.MetadataManager()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,0,,,,1,,,1,0,0,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Static Class,"com.google.i18n.phonenumbers.MetadataManager.SingleFileMetadataMaps",1,1,1,1,6,0,6,0,1,4,4,0,,1,0,,,,3,2,,,,4,4,3,1,0,0,,44,,,,5,,,,30,,,13,14,9,,,,,,,13,21,12,,,9,,,,,,,,3,3,3,1,,1,2,,50,25,0.30,6,6,6,4
Private Constructor,"com.google.i18n.phonenumbers.MetadataManager.SingleFileMetadataMaps.SingleFileMetadataMaps(Map<String,PhoneMetadata>,Map<Integer,PhoneMetadata>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,0,,,,5,,,2,2,0,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"com.google.i18n.phonenumbers.MetadataManager.SingleFileMetadataMaps.get(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"com.google.i18n.phonenumbers.MetadataManager.SingleFileMetadataMaps.get(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Static Method,"com.google.i18n.phonenumbers.MetadataManager.SingleFileMetadataMaps.load(String,MetadataLoader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,,,,0,,,,15,,,6,10,1,,,,7,3,0,7,11,6,,,5,,,3,3,3,1,1,,,,,0,,2,0,,,0.07,3,3,3,1
Static Method,"com.google.i18n.phonenumbers.MetadataManager.getAlternateFormatsForCountry(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,,0,,,,7,,,1,4,0,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Static Generic Method,"com.google.i18n.phonenumbers.MetadataManager.getMetadataFromMultiFilePrefix(T,ConcurrentHashMap<T,PhoneMetadata>,String,MetadataLoader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,25,,,,0,,,,15,,,6,10,10,,,,6,3,0,8,11,5,,,6,,,4,4,4,1,1,,,,,0,,1,0,,,0.67,4,4,4,1
TypeVariable,"com.google.i18n.phonenumbers.MetadataManager.getMetadataFromMultiFilePrefix.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Private Static Method,"com.google.i18n.phonenumbers.MetadataManager.getMetadataFromSingleFileName(String,MetadataLoader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,0,,,,13,,,5,8,2,,,,5,4,1,6,9,4,,,5,,,3,3,3,1,0,,,,,0,,1,0,,,0.15,3,3,3,1
Static Method,"com.google.i18n.phonenumbers.MetadataManager.getShortNumberMetadataForRegion(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7,,,,0,,,,7,,,1,4,0,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Static Method,"com.google.i18n.phonenumbers.MetadataManager.getSingleFileMetadataMaps(AtomicReference<SingleFileMetadataMaps>,String,MetadataLoader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,,,,0,,,,10,,,3,6,0,,,,4,2,0,5,7,2,,,5,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Static Method,"com.google.i18n.phonenumbers.MetadataManager.getSupportedShortNumberRegions()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Method,"com.google.i18n.phonenumbers.MetadataManager.loadMetadataAndCloseInput(InputStream)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,34,,,,0,,,,27,,,3,20,7,,,,5,4,1,10,16,3,,,13,,,5,5,5,1,2,,,,,0,,2,0,,,0.26,5,5,5,1
Public Class,"com.google.i18n.phonenumbers.MetadataManagerTest",1,1,1,1,7,0,7,0,1,2,2,0,,0,0,,,,7,0,,,,7,7,0,0,0,7,,66,,,,6,,,,52,,,18,34,8,,,,,,,22,32,16,,,16,,,,,,,,3,3,3,1,,2,1,,0,0,0.15,9,9,9,7
Public Method,"com.google.i18n.phonenumbers.MetadataManagerTest.testAlternateFormatsFailsGracefully()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.MetadataManagerTest.testAlternateFormatsLoadCorrectly()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,5,,,2,3,1,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.20,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.MetadataManagerTest.testGetMetadataFromMultiFilePrefix_countryCallingCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,7,,,4,5,0,,,,3,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.MetadataManagerTest.testGetMetadataFromMultiFilePrefix_missingMetadataFileThrowsRuntimeException()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,21,,,,0,,,,18,,,1,14,3,,,,5,4,1,6,9,1,,,8,,,3,3,3,1,2,,,,,0,,1,0,,,0.17,3,3,3,1
Public Method,"com.google.i18n.phonenumbers.MetadataManagerTest.testGetMetadataFromMultiFilePrefix_regionCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,7,,,4,5,0,,,,3,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.MetadataManagerTest.testShortNumberMetadataFailsGracefully()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.MetadataManagerTest.testShortNumberMetadataLoadCorrectly()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,5,,,2,3,1,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.20,1,1,1,1
Interface,"com.google.i18n.phonenumbers.MetadataSource",0,0,0,0,0,0,0,0,0,1,1,2,,0,0,,,,2,0,,,,2,2,2,0,0,0,,16,,,,2,,,,4,,,3,0,10,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,2.50,0,0,0,0
Abstract Method,"com.google.i18n.phonenumbers.MetadataSource.getMetadataForNonGeographicalRegion(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,1,,,1,0,5,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5.00,0,0,0,0
Abstract Method,"com.google.i18n.phonenumbers.MetadataSource.getMetadataForRegion(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,1,,,1,0,5,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5.00,0,0,0,0
Class,"com.google.i18n.phonenumbers.MultiFileMetadataSourceImpl",1,1,1,1,5,0,4,0,2,5,5,0,,0,0,,,,5,4,,,,5,5,2,1,0,2,,64,,,,8,,,,34,,,16,14,22,,,,,,,12,19,11,,,8,,,,,,,,2,2,2,1,,1,1,,60,50,0.65,6,6,7,5
Constructor,"com.google.i18n.phonenumbers.MultiFileMetadataSourceImpl.MultiFileMetadataSourceImpl(MetadataLoader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Constructor,"com.google.i18n.phonenumbers.MultiFileMetadataSourceImpl.MultiFileMetadataSourceImpl(String,MetadataLoader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.MultiFileMetadataSourceImpl.getMetadataForNonGeographicalRegion(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,,0,,,,7,,,1,4,1,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.14,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.MultiFileMetadataSourceImpl.getMetadataForRegion(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,0,,,,4,,,1,2,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"com.google.i18n.phonenumbers.MultiFileMetadataSourceImpl.isNonGeographical(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,3,3,0,,,,5,1,0,2,3,2,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1
Public Class,"com.google.i18n.phonenumbers.MultiFileMetadataSourceImplTest",1,1,1,1,7,0,6,0,1,3,3,0,,0,2,,,,4,0,,,,4,4,0,0,0,4,,41,,,,4,,,,32,,,11,18,5,,,,,,,14,21,9,,,12,,,,,,,,2,2,2,1,,2,1,,0,0,0.16,6,6,6,4
Public Method,"com.google.i18n.phonenumbers.MultiFileMetadataSourceImplTest.testGeoPhoneNumberMetadataLoadCorrectly()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,5,,,2,3,1,,,,5,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.20,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.MultiFileMetadataSourceImplTest.testGeoPhoneNumberMetadataLoadFromMissingFileThrowsException()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,5,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.MultiFileMetadataSourceImplTest.testNonGeoPhoneNumberMetadataLoadCorrectly()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,5,,,2,3,1,,,,5,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.20,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.MultiFileMetadataSourceImplTest.testNonGeoPhoneNumberMetadataLoadFromMissingFileThrowsException()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,5,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,"com.google.i18n.phonenumbers.NumberParseException",1,1,1,1,4,0,3,1,1,1,1,0,,0,0,,,,3,2,,,,3,3,0,0,0,3,,57,,,,5,,,,23,,,13,5,29,,,,,,,7,12,7,,,5,,,,,,,,1,1,1,1,,2,0,,16,16,1.26,3,3,3,3
Public Enum Type,"com.google.i18n.phonenumbers.NumberParseException.ErrorType",1,1,1,1,0,0,0,0,1,0,0,0,,0,0,,,,2,5,,,,2,2,0,0,0,2,,30,,,,0,,,,7,,,6,0,23,,,,,,,0,1,1,,,0,,,,,,,,1,1,1,1,,1,0,,,,3.29,2,2,2,2
Public Method,"com.google.i18n.phonenumbers.NumberParseException.ErrorType.valueOf()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.NumberParseException.ErrorType.values()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.i18n.phonenumbers.NumberParseException.NumberParseException(ErrorType,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.NumberParseException.getErrorType()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,,,,0,,,,3,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.NumberParseException.toString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"com.google.i18n.phonenumbers.PhoneNumberMatch",1,1,1,1,6,0,5,1,1,1,1,0,,0,0,,,,8,3,,,,8,8,1,0,0,7,,101,,,,9,,,,48,,,16,20,44,,,,,,,18,31,13,,,18,,,,,,,,3,3,5,3,,1,1,,37,33,0.92,12,12,15,10
Constructor,"com.google.i18n.phonenumbers.PhoneNumberMatch.PhoneNumberMatch(int,String,PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,18,,,,0,,,,11,,,1,7,7,,,,4,4,1,5,8,1,,,7,,,3,3,4,1,0,,,,,0,,1,0,,,0.64,3,3,4,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberMatch.end()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,,,,0,,,,3,,,1,1,1,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberMatch.equals(Object)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,0,,,,11,,,2,7,0,,,,3,3,0,4,7,2,,,5,,,3,3,5,3,2,,,,,2,,1,2,,,0.00,3,3,5,3
Public Method,"com.google.i18n.phonenumbers.PhoneNumberMatch.hashCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberMatch.number()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,0,,,,3,,,1,1,1,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberMatch.rawString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,0,,,,3,,,1,1,1,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberMatch.start()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,0,,,,3,,,1,1,1,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberMatch.toString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"com.google.i18n.phonenumbers.PhoneNumberMatchTest",3,3,3,1,21,2,15,6,1,2,2,0,,0,0,,,,2,0,,,,2,2,0,0,0,2,,48,,,,5,,,,32,,,6,26,15,,,,,,,18,25,6,,,19,,,,,,,,5,5,5,1,,2,1,,0,0,0.47,6,6,6,2
Public Method,"com.google.i18n.phonenumbers.PhoneNumberMatchTest.testIllegalArguments()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,,,,3,,,,18,,,1,16,7,,,,3,16,1,8,13,1,,,12,,,5,5,5,1,4,,,,,0,,1,0,,,0.39,5,5,5,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberMatchTest.testValueTypeSemantics()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,,,,1,,,,12,,,4,10,5,,,,8,1,0,10,11,4,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.42,1,1,1,1
Class,"com.google.i18n.phonenumbers.PhoneNumberMatcher",3,3,5,3,24,0,15,7,2,14,14,0,,11,8,,,,9,21,,,,20,20,8,9,0,3,,697,,,,50,,,,379,,,134,239,269,,,,,,,162,242,103,,,139,,,,,,,,9,9,13,9,,1,4,,95,90,0.71,77,77,103,65
Interface,"com.google.i18n.phonenumbers.PhoneNumberMatcher.NumberGroupingChecker",0,0,0,0,0,0,0,0,0,2,2,2,,0,0,,,,1,0,,,,1,1,1,0,0,0,,14,,,,0,,,,4,,,3,0,10,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,2.50,0,0,0,0
Abstract Method,"com.google.i18n.phonenumbers.PhoneNumberMatcher.NumberGroupingChecker.checkGroups(PhoneNumberUtil,PhoneNumber,StringBuilder,String[])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,0,,,,2,,,2,0,10,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5.00,0,0,0,0
Constructor,"com.google.i18n.phonenumbers.PhoneNumberMatcher.PhoneNumberMatcher(PhoneNumberUtil,CharSequence,String,Leniency,long)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,,,,1,,,,14,,,2,9,15,,,,6,4,1,7,10,1,,,9,,,4,4,5,1,0,,,,,0,,1,0,,,1.07,4,4,5,1
Private Enum Type,"com.google.i18n.phonenumbers.PhoneNumberMatcher.State",1,1,1,1,0,0,0,0,1,0,0,0,,0,0,,,,2,3,,,,2,2,0,0,0,2,,4,,,,0,,,,3,,,2,0,1,,,,,,,0,1,1,,,0,,,,,,,,1,1,1,1,,1,0,,,,0.33,2,2,2,2
Public Method,"com.google.i18n.phonenumbers.PhoneNumberMatcher.State.valueOf()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberMatcher.State.values()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
